FIELD_pipeline,FIELD_plantingSeason,year_loc,var_ID,dis_press,lat,lon,scaled_val
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA10_BAJIO_MC_V,LDSR_DIPDMA,0,20.0545178,-100.732928,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA10_BAJIO_MC_V,LDSR_PHYDMA,0,20.0545178,-100.732928,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA10_BAJIO_MC_V,LDSR_PHYRMA,0,20.0545178,-100.732928,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA10_BAJIO_MC_V,LDSR_PUCCPY,0,20.0545178,-100.732928,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA10_BAJIO_MC_V,LDSR_PUCCSO,5,20.0545178,-100.732928,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA10_BAJIO_MC_V,LDSR_SETOTU,0,20.0545178,-100.732928,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA10_BAJIO_MC_V,LDSR_TARSC,0,20.0545178,-100.732928,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,EROTP_GIBBZE,0,20.4166451,-101.0198118,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,EROTP_USTIMA,0,20.4166451,-101.0198118,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_CERCZM,0,20.4166451,-101.0198118,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_CURVSP,0,20.4166451,-101.0198118,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_DIPDMA,0,20.4166451,-101.0198118,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_PHYDMA,0,20.4166451,-101.0198118,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_PHYRMA,0,20.4166451,-101.0198118,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_PUCCPY,0,20.4166451,-101.0198118,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_PUCCSO,4,20.4166451,-101.0198118,0.878994678378012
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_SETOTU,0,20.4166451,-101.0198118,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA11_BAJIO_CHL_V,LDSR_TARSC,0,20.4166451,-101.0198118,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,CSDPF_FUSASP,31.1100972,20.2985754,-101.0661069,0.865966216900694
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,EROTP_GIBBZE,0,20.2985754,-101.0661069,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,EROTP_USTIMA,0,20.2985754,-101.0661069,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_CERCZM,0,20.2985754,-101.0661069,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_CURVSP,0,20.2985754,-101.0661069,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_DIPDMA,0,20.2985754,-101.0661069,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_PHYDMA,0,20.2985754,-101.0661069,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_PHYRMA,0,20.2985754,-101.0661069,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_PUCCPY,0,20.2985754,-101.0661069,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_PUCCSO,5,20.2985754,-101.0661069,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_SETOTU,0,20.2985754,-101.0661069,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA12_BAJIO_FR_V,LDSR_TARSC,0,20.2985754,-101.0661069,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,CSDPF_FUSASP,1.4672408,20.2741125,-100.7679614,-0.891683272268583
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,EROTP_GIBBZE,3.3728366,20.2741125,-100.7679614,0.0397778508441693
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,EROTP_USTIMA,0.0416665999999999,20.2741125,-100.7679614,-0.480049070969518
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_CERCZM,0,20.2741125,-100.7679614,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_CURVSP,0,20.2741125,-100.7679614,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_DIPDMA,0,20.2741125,-100.7679614,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_PHYDMA,0,20.2741125,-100.7679614,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_PHYRMA,0,20.2741125,-100.7679614,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_PUCCPY,0,20.2741125,-100.7679614,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_PUCCSO,5,20.2741125,-100.7679614,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_SETOTU,0,20.2741125,-100.7679614,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA13_BAJIO_VC_V,LDSR_TARSC,0,20.2741125,-100.7679614,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,CSDPF_FUSASP,23.281003,20.3015211,-100.9098333,0.401746330814138
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_CERCZM,0,20.3015211,-100.9098333,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_CURVSP,0,20.3015211,-100.9098333,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_DIPDMA,0,20.3015211,-100.9098333,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_PHYDMA,0,20.3015211,-100.9098333,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_PHYRMA,0,20.3015211,-100.9098333,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_PUCCPY,0,20.3015211,-100.9098333,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_PUCCSO,4.2,20.3015211,-100.9098333,0.990894522651525
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_SETOTU,0,20.3015211,-100.9098333,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA14_BAJIO_SM_V,LDSR_TARSC,0,20.3015211,-100.9098333,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,CSDPF_FUSASP,8.65761,20.576918,-101.1061056,-0.465336074792752
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_CERCZM,0,20.576918,-101.1061056,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_CURVSP,0,20.576918,-101.1061056,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_DIPDMA,0,20.576918,-101.1061056,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_PHYDMA,0,20.576918,-101.1061056,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_PHYRMA,0,20.576918,-101.1061056,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_PUCCPY,0,20.576918,-101.1061056,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_PUCCSO,5,20.576918,-101.1061056,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_SETOTU,0,20.576918,-101.1061056,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA15_BAJIO_MJ_V,LDSR_TARSC,0,20.576918,-101.1061056,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,CSDPF_FUSASP,4.1576626,20.2336763,-101.2404676,-0.732156860960262
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_CERCZM,0,20.2336763,-101.2404676,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_CURVSP,0,20.2336763,-101.2404676,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_DIPDMA,0,20.2336763,-101.2404676,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_PHYDMA,0,20.2336763,-101.2404676,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_PHYRMA,0,20.2336763,-101.2404676,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_PUCCPY,0,20.2336763,-101.2404676,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_PUCCSO,5,20.2336763,-101.2404676,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_SETOTU,0,20.2336763,-101.2404676,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA16_BAJIO_MC_V,LDSR_TARSC,0,20.2336763,-101.2404676,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,CSDPF_FUSASP,0,20.7580894,-101.943906,-0.978682143356064
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_CERCZM,0,20.7580894,-101.943906,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_CURVSP,0,20.7580894,-101.943906,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_DIPDMA,0,20.7580894,-101.943906,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_PHYDMA,0,20.7580894,-101.943906,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_PHYRMA,0,20.7580894,-101.943906,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_PUCCPY,0,20.7580894,-101.943906,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_PUCCSO,4.2,20.7580894,-101.943906,0.990894522651525
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_SETOTU,0,20.7580894,-101.943906,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA17_BAJIO_JB_V,LDSR_TARSC,0,20.7580894,-101.943906,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_CERCZM,0,20.6164176,-101.2921743,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_CURVSP,0,20.6164176,-101.2921743,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_DIPDMA,0,20.6164176,-101.2921743,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_PHYDMA,0,20.6164176,-101.2921743,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_PHYRMA,0,20.6164176,-101.2921743,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_PUCCPY,0,20.6164176,-101.2921743,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_PUCCSO,6,20.6164176,-101.2921743,1.99799312111315
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_SETOTU,0,20.6164176,-101.2921743,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA18_BAJIO_OL_V,LDSR_TARSC,0,20.6164176,-101.2921743,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,CSDPF_FUSASP,28.7671234,20.3378723,-101.7736593,0.727041457183307
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_CERCZM,0,20.3378723,-101.7736593,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_CURVSP,0,20.3378723,-101.7736593,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_DIPDMA,0,20.3378723,-101.7736593,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_PHYDMA,0,20.3378723,-101.7736593,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_PHYRMA,0,20.3378723,-101.7736593,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_PUCCPY,0,20.3378723,-101.7736593,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_PUCCSO,5.2,20.3378723,-101.7736593,1.55039374401909
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_SETOTU,0,20.3378723,-101.7736593,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA19_BAJIO_JI_V,LDSR_TARSC,0,20.3378723,-101.7736593,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,CSDPF_FUSASP,1.51286,20.3045693,-101.9031116,-0.888978318248824
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_CERCZM,0,20.3045693,-101.9031116,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_CURVSP,0,20.3045693,-101.9031116,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_DIPDMA,0,20.3045693,-101.9031116,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_PHYDMA,0,20.3045693,-101.9031116,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_PHYRMA,0,20.3045693,-101.9031116,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_PUCCPY,0,20.3045693,-101.9031116,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_PUCCSO,3.2,20.3045693,-101.9031116,0.431395301283956
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_SETOTU,0,20.3045693,-101.9031116,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA20_BAJIO_SE_V,LDSR_TARSC,0,20.3045693,-101.9031116,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,CSDPF_FUSASP,23.8124506,20.2078908,-101.0081676,0.433258091693572
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_CERCZM,0,20.2078908,-101.0081676,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_CURVSP,0,20.2078908,-101.0081676,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_DIPDMA,0,20.2078908,-101.0081676,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_PHYDMA,0,20.2078908,-101.0081676,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_PHYRMA,0,20.2078908,-101.0081676,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_PUCCPY,0,20.2078908,-101.0081676,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_PUCCSO,5,20.2078908,-101.0081676,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_SETOTU,0,20.2078908,-101.0081676,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA21_BAJIO_FG_V,LDSR_TARSC,0,20.2078908,-101.0081676,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,CSDPF_FUSASP,0.3352846,20.4556597,-101.6581753,-0.95880171085104
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,EROTP_GIBBZE,0,20.4556597,-101.6581753,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,EROTP_USTIMA,0,20.4556597,-101.6581753,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_CERCZM,0,20.4556597,-101.6581753,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_CURVSP,0,20.4556597,-101.6581753,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_DIPDMA,0,20.4556597,-101.6581753,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_PHYDMA,0,20.4556597,-101.6581753,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_PHYRMA,0,20.4556597,-101.6581753,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_PUCCPY,0,20.4556597,-101.6581753,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_PUCCSO,3.4,20.4556597,-101.6581753,0.54329514555747
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_SETOTU,0,20.4556597,-101.6581753,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA22_BAJIO_AZ_V,LDSR_TARSC,0,20.4556597,-101.6581753,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,CSDPF_FUSASP,42.1663625,20.3857177,-101.3701415,1.52153863524109
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,EROTP_GIBBZE,0,20.3857177,-101.3701415,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,EROTP_USTIMA,10,20.3857177,-101.3701415,4.98028762319821
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_CERCZM,0,20.3857177,-101.3701415,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_CURVSP,0,20.3857177,-101.3701415,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_DIPDMA,0,20.3857177,-101.3701415,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_PHYDMA,0,20.3857177,-101.3701415,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_PHYRMA,0,20.3857177,-101.3701415,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_PUCCPY,0,20.3857177,-101.3701415,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_PUCCSO,4,20.3857177,-101.3701415,0.878994678378012
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_SETOTU,0,20.3857177,-101.3701415,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA23_BAJIO_AG_V,LDSR_TARSC,0,20.3857177,-101.3701415,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,CSDPF_FUSASP,7.8112814,20.4722815,-101.1453189,-0.515518453015228
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,EROTP_GIBBZE,0,20.4722815,-101.1453189,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,EROTP_USTIMA,0,20.4722815,-101.1453189,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_CERCZM,0,20.4722815,-101.1453189,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_CURVSP,0,20.4722815,-101.1453189,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_DIPDMA,0,20.4722815,-101.1453189,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_PHYDMA,0,20.4722815,-101.1453189,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_PHYRMA,0,20.4722815,-101.1453189,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_PUCCPY,0,20.4722815,-101.1453189,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_PUCCSO,3.2,20.4722815,-101.1453189,0.431395301283956
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_SETOTU,0,20.4722815,-101.1453189,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA24_BAJIO_CP_V,LDSR_TARSC,0,20.4722815,-101.1453189,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,CSDPF_FUSASP,2.348463,20.5227567,-101.4418036,-0.839431905909886
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_CERCZM,0,20.5227567,-101.4418036,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_CURVSP,0,20.5227567,-101.4418036,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_DIPDMA,0,20.5227567,-101.4418036,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_PHYDMA,0,20.5227567,-101.4418036,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_PHYRMA,0,20.5227567,-101.4418036,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_PUCCPY,0,20.5227567,-101.4418036,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_PUCCSO,5,20.5227567,-101.4418036,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_SETOTU,0,20.5227567,-101.4418036,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA25_BAJIO_FZ_V,LDSR_TARSC,0,20.5227567,-101.4418036,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_CERCZM,0,20.5666044,-101.5228434,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_CURVSP,0,20.5666044,-101.5228434,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_DIPDMA,0,20.5666044,-101.5228434,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_PHYDMA,0,20.5666044,-101.5228434,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_PHYRMA,0,20.5666044,-101.5228434,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_PUCCPY,0,20.5666044,-101.5228434,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_PUCCSO,5,20.5666044,-101.5228434,1.43849389974558
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_SETOTU,0,20.5666044,-101.5228434,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.JGAVIL1_FA27_BAJIO_MS_V,LDSR_TARSC,0,20.5666044,-101.5228434,-0.22561036762187
