FIELD_Country,FIELD_field_latitude,FIELD_field_longitude,FIELD_name,FIELD_County,FIELD_plantingSeason,FIELD_pipeline,FIELD_year,commercialName,createdBrand,createdTechnology,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,REP_repetitionNumber,QC_Flag,OBS_growthStage,protocolTitle,SETS_setName
Argentina,-32.74015408,-62.53816159,DBORE_SANMARCOS_GHIGLIONE_EARLY_FFUNG22,Union,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,AX7178MQK1,,,YLD,N/A,99.78,1,,Not Applicable,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTBP
Argentina,-27.013662,-64.906073,SRUIZ_LOSPEREYRA_BENITO1_FFUNG22,Cruz Alta,2022,North,2022,DK7220VTPRO4,DEKALB,PRO4,LDSR,PUCCSO,0,1,,R3,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-36.1538758,-62.5857026,GLNQJ_TRENQUELAUQUEN_YARZA_LATE_FFUNG22,Trenque Lauquen,2022,South,2022,DK7210RR2,DEKALB,,YLD,N/A,109.62,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,P2089VYHR,PIONEER,VYHR,LDSR,PUCCSO,0,1,,R3,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,P2089VYHR,PIONEER,VYHR,LDSR,PUCCSO,0,1,,VT,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7272TRE,,,LDSR,PUCCSO,1,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DK7210RR2,DEKALB,,YLD,N/A,54.511618,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTEA2
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7710PRO4,,,YLD,N/A,43.06728,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,LT725VT3P,LA TIJERETA,,YLD,N/A,95.03,1,,Not Applicable,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTBP
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,LT723PRO4,,,YLD,N/A,114.71,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-34.430423482588,-59.742712661692,GFKVN_CARECO_MONCHO_LATE_FFUNG22,Carmen de Areco,2022,South,2022,NK979VIP3,,,YLD,N/A,26.71,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7210PRO4,,,LDSR,PUCCSO,1,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7210PRO4,,,LDSR,PUCCSO,1,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-32.41625391,-58.89799788,VVSENK_GILBERT_ECKERDT_EARLY_FFUNG22,Gualeguaychu,2022,South,2022,NS7921VIP3CL,,,YLD,N/A,35.379517,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-23.36341,-64.053705,SRUIZ_PICHANAL_ROBERTOCHA_FFUNG22,Oran,2022,North,2023,DK7320VTPRO4,DEKALB,PRO4,YLD,N/A,58.914027,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-33.978761690924,-61.627261021992,EEBONA_VILLACANAS_FUMISEM_LATE_FFUNG22,General Lopez,2022,South,2022,DK7447VT3P,DEKALB,,YLD,N/A,65.98,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-34.011230642844,-60.789110091006,GFKVN_PINZON_TESTA_EARLY_FFUNG22,Pergamino,2022,South,2022,LT721PRO4,,,YLD,N/A,84.2,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPA1
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,0,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-36.153025609237,-62.583586182819,GLNQJ_TRENQUELAUQUEN_YARZA_EARLY_FFUNG22,Trenque Lauquen,2022,South,2022,DK7270VT3P,DEKALB,,YLD,N/A,94.91,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,AX7289MQK1,,,YLD,N/A,89.12,1,,Not Applicable,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTAP
Argentina,-32.5546041,-64.3840154,GGBLAN_ELENA_BUSILLI_EARLY_GEO_FFUNG22,Rio Cuarto,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,0,1,,30DAA,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTMP
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,DK7210PRO4,,,YLD,N/A,108.58,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-23.36341,-64.053705,SRUIZ_PICHANAL_ROBERTOCHA_FFUNG22,Oran,2022,North,2023,P2089VYHR,PIONEER,VYHR,YLD,N/A,56.214758,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-23.36341,-64.053705,SRUIZ_PICHANAL_ROBERTOCHA_FFUNG22,Oran,2022,North,2023,DK7270TRE,,,YLD,N/A,42.949878,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTBP
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,AX7039MQK1,,,YLD,N/A,96.34,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,P2089VYHR,PIONEER,VYHR,LDSR,PUCCSO,1,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DK7210PRO4,,,YLD,N/A,77.401481,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTEA1
Argentina,-32.74015408,-62.53816159,DBORE_SANMARCOS_GHIGLIONE_EARLY_FFUNG22,Union,2022,South,2022,NK979VIP3,,,YLD,N/A,58.04,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.41625391,-58.89799788,VVSENK_GILBERT_ECKERDT_EARLY_FFUNG22,Gualeguaychu,2022,South,2022,DK7303TRE,,,YLD,N/A,38.411893,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,DK7270VT3P,DEKALB,,YLD,N/A,86.16,1,,Not Applicable,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTBP
Argentina,-32.50364879,-61.49360871,EEBONA_LASROSAS_ZILIO_EARLY_FFUNG22,Belgrano,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-33.122319,-63.076649,DBORE_PASCANAS_BERTODO_EARLY_FFUNG22,Union,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,0,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,AX7370MQK1,,,YLD,N/A,117.12,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-34.430423482588,-59.742712661692,GFKVN_CARECO_MONCHO_LATE_FFUNG22,Carmen de Areco,2022,South,2022,DK7210PRO4,,,YLD,N/A,60.71,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.153025609237,-62.583586182819,GLNQJ_TRENQUELAUQUEN_YARZA_EARLY_FFUNG22,Trenque Lauquen,2022,South,2022,DK7220VTPRO4,DEKALB,PRO4,YLD,N/A,102.15,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7210PRO4,,,LDSR,PUCCSO,1,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-33.978761690924,-61.627261021992,EEBONA_VILLACANAS_FUMISEM_LATE_FFUNG22,General Lopez,2022,South,2022,DK7208TRE,,,YLD,N/A,76.63,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.74015408,-62.53816159,DBORE_SANMARCOS_GHIGLIONE_EARLY_FFUNG22,Union,2022,South,2022,AX7181MQK1,,,YLD,N/A,44.91,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.153025609237,-62.583586182819,GLNQJ_TRENQUELAUQUEN_YARZA_EARLY_FFUNG22,Trenque Lauquen,2022,South,2022,AX7039MQK1,,,YLD,N/A,106.03,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,P2089VYHR,PIONEER,VYHR,LDSR,PUCCSO,0,1,,VT,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-36.1538758,-62.5857026,GLNQJ_TRENQUELAUQUEN_YARZA_LATE_FFUNG22,Trenque Lauquen,2022,South,2022,DK7210PRO4,,,LDSR,PUCCSO,2,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,DK7272TRE,,,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTAP
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,SYN126VIP3,SYNGENTA,VIP3,YLD,N/A,46.945702,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-36.869191030596,-59.913329500802,RLOPE1_AZUL_SCHANG_LATE_FFUNG22,Azul,2022,South,2022,AX7181MQK1,,,YLD,N/A,93.82,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7220VTPRO4,DEKALB,PRO4,LDSR,PUCCSO,0,1,,VT,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7702VT3P,,,YLD,N/A,45.630172,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-23.36341,-64.053705,SRUIZ_PICHANAL_ROBERTOCHA_FFUNG22,Oran,2022,North,2023,DK7210PRO4,,,YLD,N/A,59.875566,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-27.013662,-64.906073,SRUIZ_LOSPEREYRA_BENITO1_FFUNG22,Cruz Alta,2022,North,2022,DK7220VTPRO4,DEKALB,PRO4,LDSR,PUCCSO,0,1,,VT,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,LT720VT3P,LA TIJERETA,,YLD,N/A,95.1,1,,Not Applicable,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTBP
Argentina,-33.978761690924,-61.627261021992,EEBONA_VILLACANAS_FUMISEM_LATE_FFUNG22,General Lopez,2022,South,2022,AX7761VT3P,NIDERA,VT3P,YLD,N/A,73.04,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.978761690924,-61.627261021992,EEBONA_VILLACANAS_FUMISEM_LATE_FFUNG22,General Lopez,2022,South,2022,P2167VYHR,,,YLD,N/A,53.04,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,DK7710VT3P,DEKALB,,YLD,N/A,81.37103,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTEA1
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7272TRE,,,LDSR,PUCCSO,1,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,1,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.978761690924,-61.627261021992,EEBONA_VILLACANAS_FUMISEM_LATE_FFUNG22,General Lopez,2022,South,2022,DK7210VT3P,DEKALB,,YLD,N/A,72.75,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.50364879,-61.49360871,EEBONA_LASROSAS_ZILIO_EARLY_FFUNG22,Belgrano,2022,South,2022,DK7272TRE,,,LDSR,PUCCSO,0,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-23.36341,-64.053705,SRUIZ_PICHANAL_ROBERTOCHA_FFUNG22,Oran,2022,North,2023,P2089VYHR,PIONEER,VYHR,LDSR,PUCCSO,1,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-36.1538758,-62.5857026,GLNQJ_TRENQUELAUQUEN_YARZA_LATE_FFUNG22,Trenque Lauquen,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,1,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,DK7270TRE,,,YLD,N/A,101.99,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.153025609237,-62.583586182819,GLNQJ_TRENQUELAUQUEN_YARZA_EARLY_FFUNG22,Trenque Lauquen,2022,South,2022,AX7181MQK1,,,YLD,N/A,114.02,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-33.978761690924,-61.627261021992,EEBONA_VILLACANAS_FUMISEM_LATE_FFUNG22,General Lopez,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,0,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.153025609237,-62.583586182819,GLNQJ_TRENQUELAUQUEN_YARZA_EARLY_FFUNG22,Trenque Lauquen,2022,South,2022,DK7210PRO4,,,YLD,N/A,101.47,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.74015408,-62.53816159,DBORE_SANMARCOS_GHIGLIONE_EARLY_FFUNG22,Union,2022,South,2022,AX7175MQK1,,,YLD,N/A,55.29,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7220VTPRO4,DEKALB,PRO4,LDSR,SETOTU,0,1,,R5,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-34.430423482588,-59.742712661692,GFKVN_CARECO_MONCHO_LATE_FFUNG22,Carmen de Areco,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,0,1,,R4,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,AX7178MQK1,,,YLD,N/A,108.87,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,AX7452MQK1,,,YLD,N/A,70.579559,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTEA2
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,DK7272TRE,,,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.869191030596,-59.913329500802,RLOPE1_AZUL_SCHANG_LATE_FFUNG22,Azul,2022,South,2022,DK7220VTPRO4,DEKALB,PRO4,YLD,N/A,86.15,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.74015408,-62.53816159,DBORE_SANMARCOS_GHIGLIONE_EARLY_FFUNG22,Union,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-34.430423482588,-59.742712661692,GFKVN_CARECO_MONCHO_LATE_FFUNG22,Carmen de Areco,2022,South,2022,DK7210VT3P,DEKALB,,YLD,N/A,50.15,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.153025609237,-62.583586182819,GLNQJ_TRENQUELAUQUEN_YARZA_EARLY_FFUNG22,Trenque Lauquen,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,SETOTU,1,1,,R4,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.5546041,-64.3840154,GGBLAN_ELENA_BUSILLI_EARLY_GEO_FFUNG22,Rio Cuarto,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,0,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.74015408,-62.53816159,DBORE_SANMARCOS_GHIGLIONE_EARLY_FFUNG22,Union,2022,South,2022,LT344VT3P,LA TIJERETA,VT3P,YLD,N/A,63.85,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.1538758,-62.5857026,GLNQJ_TRENQUELAUQUEN_YARZA_LATE_FFUNG22,Trenque Lauquen,2022,South,2022,LT723PRO4,,,YLD,N/A,116.11,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,LT720VT3P,LA TIJERETA,,YLD,N/A,113.42,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-23.36341,-64.053705,SRUIZ_PICHANAL_ROBERTOCHA_FFUNG22,Oran,2022,North,2023,LT785VT3P,,,YLD,N/A,42.443439,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7612VT3P,DEKALB,VT3P,YLD,N/A,39.766236,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-26.2859435,-60.3823609,CSALO9_TRESISLETAS_MATESA_FFUNG22,Maipu,2022,North,2023,P2089VYHR,PIONEER,VYHR,YLD,N/A,41.949481,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,NS7818VIP3,NIDERA,,YLD,N/A,65.061102,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTEA3
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7220VTPRO4,DEKALB,PRO4,LDSR,PUCCSO,1,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-34.011230642844,-60.789110091006,GFKVN_PINZON_TESTA_EARLY_FFUNG22,Pergamino,2022,South,2022,AX7178MQK1,,,YLD,N/A,84.54,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPA1
Argentina,-32.41625391,-58.89799788,VVSENK_GILBERT_ECKERDT_EARLY_FFUNG22,Gualeguaychu,2022,South,2022,DK7210RR2,DEKALB,,YLD,N/A,40.601645,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,DK7210VT3P,DEKALB,,LDSR,PUCCSO,0,1,,Application A,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-32.41625391,-58.89799788,VVSENK_GILBERT_ECKERDT_EARLY_FFUNG22,Gualeguaychu,2022,South,2022,LT344VT3P,LA TIJERETA,VT3P,YLD,N/A,47.22457,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-32.41625391,-58.89799788,VVSENK_GILBERT_ECKERDT_EARLY_FFUNG22,Gualeguaychu,2022,South,2022,LT720VT3P,LA TIJERETA,,YLD,N/A,44.86844,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7272TRE,,,YLD,N/A,101.294449,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-26.539865,-60.650689,CSALO9_AVIATERAY_DONSANTIAGO_FFUNG22_FAMB22,Independencia,2022,North,2023,LT723PRO4,,,YLD,N/A,72.348369,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTEA1
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,P2089VYHR,PIONEER,VYHR,LDSR,SETOTU,0,1,,R5,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,DK7220VTPRO4,DEKALB,PRO4,YLD,N/A,52.867349,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORFUNG
Argentina,-30.7798454,-64.0809429,DBORE_SARMIENTO_CHIALVA_LATE_FUNG22 _(EX-GCHWS),Colon,2022,South,2022,DK7320VTPRO4,DEKALB,PRO4,YLD,N/A,107.51,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMPL
Argentina,-36.869191030596,-59.913329500802,RLOPE1_AZUL_SCHANG_LATE_FFUNG22,Azul,2022,South,2022,AX7761VT3P,NIDERA,VT3P,LDSR,PUCCSO,0,1,,30DAA,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNTEMFUNG
Argentina,-25.979988842961,-65.080862991629,SRUIZ_MOGOTE_ESPEJO_FFUNG22,Rosario de la Frontera,2022,North,2022,LT721PRO4,,,YLD,N/A,46.488056,1,,Not Applicable,ARG 22 SM COM CORN GERM FTN (ARG/URY),FTNNORTE
Argentina,-33.038281601986,-63.6784169272,GGBLAN_BENGOLEA_ELORZA_LATE_GEO_FUNG22,Juarez Celman,2022,South,2022,DK7272TRE,,,YLD,N/A,89.41,1,,Not Applicable,ARG 22 SM COM CORN GERM GEO FTN,GEOFTNTAP
